,name,trainer,course,start_date,score,trait,week
15180,Kalinda Leebetter,Elly Kelly,Business,2019-10-21,,Professional,9
15181,Fifi Kingsly,Elly Kelly,Business,2019-10-21,,Professional,9
15182,Zollie Danks,Elly Kelly,Business,2019-10-21,,Professional,9
15183,Katleen Trunks,Elly Kelly,Business,2019-10-21,,Professional,9
15184,Heida Cossom,Elly Kelly,Business,2019-10-21,,Professional,9
15185,Nicola Lavall,Elly Kelly,Business,2019-10-21,,Professional,9
15186,Rossie Caitlin,Bruce Lugo,Business,2019-11-18,8.0,Professional,9
15187,Marmaduke Kiefer,Bruce Lugo,Business,2019-11-18,8.0,Professional,9
15188,Dina Mcgookin,Bruce Lugo,Business,2019-11-18,7.0,Professional,9
15189,Reuven Kneaphsey,Bruce Lugo,Business,2019-11-18,8.0,Professional,9
15190,Stephi Duckering,Bruce Lugo,Business,2019-11-18,8.0,Professional,9
15191,Homer Sebborn,Bruce Lugo,Business,2019-11-18,8.0,Professional,9
15192,Say Kleinhausen,Bruce Lugo,Business,2019-11-18,8.0,Professional,9
15193,Tyler Traynor,Bruce Lugo,Business,2019-11-18,8.0,Professional,9
15194,Johnath Tufts,Bruce Lugo,Business,2019-11-18,6.0,Professional,9
15195,Kristin Bardill,Bruce Lugo,Business,2019-11-18,6.0,Professional,9
15196,Timmie Knudsen,Elly Kelly,Business,2019-12-30,8.0,Professional,9
15197,Mona Orviss,Elly Kelly,Business,2019-12-30,8.0,Professional,9
15198,Everett O'Clery,Elly Kelly,Business,2019-12-30,6.0,Professional,9
15199,Konstanze Trynor,Elly Kelly,Business,2019-12-30,8.0,Professional,9
15200,Robinett Mcphate,Elly Kelly,Business,2019-12-30,8.0,Professional,9
15201,Ronda Aggis,Elly Kelly,Business,2019-12-30,8.0,Professional,9
15202,Caril Bayly,Elly Kelly,Business,2019-12-30,7.0,Professional,9
15203,Mari Lotterington,Elly Kelly,Business,2019-12-30,8.0,Professional,9
15204,Jacquelynn Savin,Elly Kelly,Business,2019-12-30,8.0,Professional,9
15205,Ives Weddell,Elly Kelly,Business,2019-12-30,6.0,Professional,9
15206,Gerda Yuille,Elly Kelly,Business,2019-12-30,8.0,Professional,9
15207,Pyotr De Zuani,Trixie Orange,Data,2019-02-18,,Professional,9
15208,Vince Scott,Trixie Orange,Data,2019-02-18,,Professional,9
15209,Kellie Althorp,Trixie Orange,Data,2019-02-18,,Professional,9
15210,Aida Bothams,Trixie Orange,Data,2019-02-18,,Professional,9
15211,Nettie Civitillo,Trixie Orange,Data,2019-02-18,,Professional,9
15212,Bernadette Gerardi,Trixie Orange,Data,2019-02-18,,Professional,9
15213,Teddy Ham,Trixie Orange,Data,2019-02-18,,Professional,9
15214,Ivory Linnemann,Trixie Orange,Data,2019-02-18,,Professional,9
15215,Onida Tregear,Trixie Orange,Data,2019-02-18,,Professional,9
15216,Jacki Pinkstone,Trixie Orange,Data,2019-02-18,,Professional,9
15217,Kaleb Cappel,Trixie Orange,Data,2019-02-18,,Professional,9
15218,Gussy Mathias,John Sandbox,Data,2019-03-04,5.0,Professional,9
15219,Shawn Bowmer,John Sandbox,Data,2019-03-04,7.0,Professional,9
15220,Arda Disbrow,John Sandbox,Data,2019-03-04,8.0,Professional,9
15221,El Durante,John Sandbox,Data,2019-03-04,8.0,Professional,9
15222,Dionysus Garter,John Sandbox,Data,2019-03-04,6.0,Professional,9
15223,Connor Gegg,John Sandbox,Data,2019-03-04,,Professional,9
15224,Barrie Schruurs,John Sandbox,Data,2019-03-04,8.0,Professional,9
15225,Fletcher Ayllett,John Sandbox,Data,2019-03-04,6.0,Professional,9
15226,Slade Cannavan,John Sandbox,Data,2019-03-04,4.0,Professional,9
15227,Bert Spall,John Sandbox,Data,2019-03-04,6.0,Professional,9
15228,Denyse Worley,Edward Reinhart,Data,2019-04-08,,Professional,9
15229,Jard Antonowicz,Edward Reinhart,Data,2019-04-08,,Professional,9
15230,Burtie Clubley,Edward Reinhart,Data,2019-04-08,,Professional,9
15231,Idaline Gadeaux,Edward Reinhart,Data,2019-04-08,,Professional,9
15232,Gaspard Dunn,Edward Reinhart,Data,2019-04-08,,Professional,9
15233,Reg Mcreynold,Edward Reinhart,Data,2019-04-08,,Professional,9
15234,Penni Grioli,Edward Reinhart,Data,2019-04-08,,Professional,9
15235,Kial Gowdy,Edward Reinhart,Data,2019-04-08,,Professional,9
15236,Haskell Mcdonnell,Edward Reinhart,Data,2019-04-08,,Professional,9
15237,Jeffy Dudding,Edward Reinhart,Data,2019-04-08,,Professional,9
15238,Damaris Vallance,Edward Reinhart,Data,2019-04-08,,Professional,9
15239,Stacee Kidson,Edward Reinhart,Data,2019-04-08,,Professional,9
15240,Anica Vallis,Edward Reinhart,Data,2019-04-08,,Professional,9
15241,Emmey Wadforth,Lucy Foster,Data,2019-05-20,8.0,Professional,9
15242,Sayer Weedon,Lucy Foster,Data,2019-05-20,8.0,Professional,9
15243,Norbie Iacobucci,Lucy Foster,Data,2019-05-20,,Professional,9
15244,Lynnell Samber,Lucy Foster,Data,2019-05-20,8.0,Professional,9
15245,Hogan Bushnell,Lucy Foster,Data,2019-05-20,8.0,Professional,9
15246,Scott Duny,Lucy Foster,Data,2019-05-20,2.0,Professional,9
15247,Viv Newby,Lucy Foster,Data,2019-05-20,8.0,Professional,9
15248,Louise Dowse,Lucy Foster,Data,2019-05-20,8.0,Professional,9
15249,Haroun Mccrohon,Lucy Foster,Data,2019-05-20,8.0,Professional,9
15250,Devan Claricoats,Lucy Foster,Data,2019-05-20,8.0,Professional,9
15251,Matthaeus Audas,Lucy Foster,Data,2019-05-20,5.0,Professional,9
15252,Halsey Broader,Lucy Foster,Data,2019-05-20,8.0,Professional,9
15253,Rina Soffe,Lucy Foster,Data,2019-05-20,4.0,Professional,9
15254,Marcy Treat,Gina Cartwright,Data,2019-07-22,,Professional,9
15255,Heindrick Mckiddin,Gina Cartwright,Data,2019-07-22,,Professional,9
15256,Danella Winkett,Gina Cartwright,Data,2019-07-22,,Professional,9
15257,Darrin Perrelle,Gina Cartwright,Data,2019-07-22,,Professional,9
15258,Janelle Forbear,Gina Cartwright,Data,2019-07-22,,Professional,9
15259,Sorcha Argue,Gina Cartwright,Data,2019-07-22,,Professional,9
15260,Toddie Rubanenko,Gina Cartwright,Data,2019-07-22,,Professional,9
15261,Selby Floyd,Gina Cartwright,Data,2019-07-22,,Professional,9
15262,Claudio Handrick,Gina Cartwright,Data,2019-07-22,,Professional,9
15263,Kingston Comsty,Gina Cartwright,Data,2019-07-22,,Professional,9
15264,Benedikt Cohani,Gina Cartwright,Data,2019-07-22,,Professional,9
15265,Morgen Lilywhite,Gina Cartwright,Data,2019-07-22,,Professional,9
15266,Job Restall,Gina Cartwright,Data,2019-07-22,,Professional,9
15267,Wilhelm Jouanet,Gina Cartwright,Data,2019-07-22,,Professional,9
15268,Malvina Whiteford,Lucy Foster,Data,2019-08-05,6.0,Professional,9
15269,Belle Catherall,Lucy Foster,Data,2019-08-05,8.0,Professional,9
15270,Ortensia Winscomb,Lucy Foster,Data,2019-08-05,8.0,Professional,9
15271,Staffard Load,Lucy Foster,Data,2019-08-05,8.0,Professional,9
15272,Bowie Endersby,Lucy Foster,Data,2019-08-05,5.0,Professional,9
15273,Tonye Ambrogio,Lucy Foster,Data,2019-08-05,8.0,Professional,9
15274,Celina Polley,Lucy Foster,Data,2019-08-05,5.0,Professional,9
15275,Muhammad Linn,Lucy Foster,Data,2019-08-05,1.0,Professional,9
15276,Farica Harding,Lucy Foster,Data,2019-08-05,4.0,Professional,9
15277,Marquita Forrington,Lucy Foster,Data,2019-08-05,8.0,Professional,9
15278,Muffin Jandel,Lucy Foster,Data,2019-08-05,,Professional,9
15279,Nadya Pineaux,Lucy Foster,Data,2019-08-05,8.0,Professional,9
15280,Dewitt Milborn,Lucy Foster,Data,2019-08-05,,Professional,9
15281,Levy Standage,Lucy Foster,Data,2019-08-05,8.0,Professional,9
15282,Silvain Kuhwald,Lucy Foster,Data,2019-08-19,8.0,Professional,9
15283,Aguie Morrad,Lucy Foster,Data,2019-08-19,8.0,Professional,9
15284,Bertram Esgate,Lucy Foster,Data,2019-08-19,4.0,Professional,9
15285,Marlon Reside,Lucy Foster,Data,2019-08-19,8.0,Professional,9
15286,Micheal Di Matteo,Lucy Foster,Data,2019-08-19,8.0,Professional,9
15287,Regina Calver,Lucy Foster,Data,2019-08-19,7.0,Professional,9
15288,Jodie Kaygill,Lucy Foster,Data,2019-08-19,8.0,Professional,9
15289,Ingunna Adin,Lucy Foster,Data,2019-08-19,8.0,Professional,9
15290,Carlos Gerckens,Lucy Foster,Data,2019-08-19,8.0,Professional,9
15291,Sherline Cudihy,Lucy Foster,Data,2019-08-19,8.0,Professional,9
15292,Trudie Kiellor,Lucy Foster,Data,2019-08-19,8.0,Professional,9
15293,Edvard Northen,Lucy Foster,Data,2019-09-23,8.0,Professional,9
15294,Alwin Bullman,Lucy Foster,Data,2019-09-23,8.0,Professional,9
15295,Bob Rogerson,Lucy Foster,Data,2019-09-23,8.0,Professional,9
15296,Kerr Coucha,Lucy Foster,Data,2019-09-23,8.0,Professional,9
15297,Nancie Mehaffey,Lucy Foster,Data,2019-09-23,5.0,Professional,9
15298,Violet Luscombe,Lucy Foster,Data,2019-09-23,8.0,Professional,9
15299,Cora Klausewitz,Lucy Foster,Data,2019-09-23,7.0,Professional,9
15300,Scarface Gallihaulk,Lucy Foster,Data,2019-09-23,8.0,Professional,9
15301,Anna Lamperti,Lucy Foster,Data,2019-09-23,8.0,Professional,9
15302,Collin Commins,Lucy Foster,Data,2019-09-23,8.0,Professional,9
15303,Chrissy Bartholin,Lucy Foster,Data,2019-09-23,,Professional,9
15304,Baird Reynoollds,Lucy Foster,Data,2019-09-23,7.0,Professional,9
15305,Vasili Cartledge,Lucy Foster,Data,2019-09-23,8.0,Professional,9
15306,Otes Kemster,Gina Cartwright,Data,2019-10-28,8.0,Professional,9
15307,Kahaleel Tatem,Gina Cartwright,Data,2019-10-28,8.0,Professional,9
15308,Antonetta Rustedge,Gina Cartwright,Data,2019-10-28,8.0,Professional,9
15309,Anestassia Gadman,Gina Cartwright,Data,2019-10-28,8.0,Professional,9
15310,Babara Veazey,Gina Cartwright,Data,2019-10-28,,Professional,9
15311,Candie Senner,Gina Cartwright,Data,2019-10-28,,Professional,9
15312,Sydelle Russo,Gina Cartwright,Data,2019-10-28,8.0,Professional,9
15313,Warner Harse,Gina Cartwright,Data,2019-10-28,7.0,Professional,9
15314,Tabbatha Kullmann,Gina Cartwright,Data,2019-10-28,4.0,Professional,9
15315,Drucie Bianco,Gina Cartwright,Data,2019-10-28,8.0,Professional,9
15316,Malvin Penrith,Gina Cartwright,Data,2019-10-28,,Professional,9
15317,Clay Perillo,Gina Cartwright,Data,2019-10-28,6.0,Professional,9
15318,Sandy Droogan,Edward Reinhart,Data,2019-11-18,,Professional,9
15319,Othilia Hutton,Edward Reinhart,Data,2019-11-18,8.0,Professional,9
15320,Lindon Mee,Edward Reinhart,Data,2019-11-18,8.0,Professional,9
15321,Danella Leisk,Edward Reinhart,Data,2019-11-18,8.0,Professional,9
15322,Waylan Gors,Edward Reinhart,Data,2019-11-18,8.0,Professional,9
15323,Gisela Andrea,Edward Reinhart,Data,2019-11-18,8.0,Professional,9
15324,Augusta Gilfoy,Edward Reinhart,Data,2019-11-18,8.0,Professional,9
15325,Pier Spatig,Edward Reinhart,Data,2019-11-18,,Professional,9
15326,Brenna Mcgroarty,Edward Reinhart,Data,2019-11-18,8.0,Professional,9
15327,Susannah Bengough,John Sandbox,Data,2019-12-16,,Professional,9
15328,Madison Getch,John Sandbox,Data,2019-12-16,,Professional,9
15329,Leicester Banker,John Sandbox,Data,2019-12-16,,Professional,9
15330,Murvyn Aers,John Sandbox,Data,2019-12-16,,Professional,9
15331,Morley Battell,John Sandbox,Data,2019-12-16,,Professional,9
15332,Juliane Jacobssen,John Sandbox,Data,2019-12-16,,Professional,9
15333,Teirtza Docharty,John Sandbox,Data,2019-12-16,,Professional,9
15334,Arny Dobrowolny,John Sandbox,Data,2019-12-16,,Professional,9
15335,Derby Mcglashan,John Sandbox,Data,2019-12-16,,Professional,9
15336,Sharron Starling,John Sandbox,Data,2019-12-16,,Professional,9
15337,Amalea Harrell,John Sandbox,Data,2019-12-16,,Professional,9
15338,Finn Maasze,John Sandbox,Data,2019-12-16,,Professional,9
15339,Gianina Wandless,Trixie Orange,Data,2019-12-30,,Professional,9
15340,Kaitlyn Chagg,Trixie Orange,Data,2019-12-30,,Professional,9
15341,Scotti Bromfield,Trixie Orange,Data,2019-12-30,,Professional,9
15342,Genovera Mattek,Trixie Orange,Data,2019-12-30,,Professional,9
15343,Yorgos O'Rourke,Trixie Orange,Data,2019-12-30,,Professional,9
15344,Sigrid Veitch,Eshal Brandt,Engineering,2019-02-18,8.0,Professional,9
15345,Rodrick Henworth,Eshal Brandt,Engineering,2019-02-18,7.0,Professional,9
15346,Reggie Lawlor,Eshal Brandt,Engineering,2019-02-18,8.0,Professional,9
15347,Thornton Thuillier,Eshal Brandt,Engineering,2019-02-18,7.0,Professional,9
15348,Thomasine Poundford,Eshal Brandt,Engineering,2019-02-18,5.0,Professional,9
15349,Wakefield Jeves,Eshal Brandt,Engineering,2019-02-18,3.0,Professional,9
15350,Ced Danielut,Eshal Brandt,Engineering,2019-02-18,7.0,Professional,9
15351,Austin Brister,Eshal Brandt,Engineering,2019-02-18,8.0,Professional,9
15352,Windham Biagi,Eshal Brandt,Engineering,2019-02-18,,Professional,9
15353,Wendy Ducastel,Eshal Brandt,Engineering,2019-02-18,3.0,Professional,9
15354,Daryle Janoch,Eshal Brandt,Engineering,2019-02-18,8.0,Professional,9
15355,Aluino Sainter,Eshal Brandt,Engineering,2019-02-18,8.0,Professional,9
15356,Magda Mckirton,Eshal Brandt,Engineering,2019-02-18,8.0,Professional,9
15357,Caryn Adriaan,Eshal Brandt,Engineering,2019-02-18,5.0,Professional,9
15358,Redd Jurges,Macey Broughton,Engineering,2019-04-01,,Professional,9
15359,Fabian Exell,Macey Broughton,Engineering,2019-04-01,,Professional,9
15360,Solly Kollas,Macey Broughton,Engineering,2019-04-01,,Professional,9
15361,Barbabas Huygens,Macey Broughton,Engineering,2019-04-01,,Professional,9
15362,Liuka Drissell,Macey Broughton,Engineering,2019-04-01,,Professional,9
15363,Vikki Godsal,Macey Broughton,Engineering,2019-04-01,,Professional,9
15364,Ealasaid Badcock,Macey Broughton,Engineering,2019-04-01,,Professional,9
15365,Gal Wallwood,Macey Broughton,Engineering,2019-04-01,,Professional,9
15366,Lotte Witherop,Macey Broughton,Engineering,2019-04-01,,Professional,9
15367,Bella Tarbox,Macey Broughton,Engineering,2019-04-01,,Professional,9
15368,Gabby Neilson,Macey Broughton,Engineering,2019-04-01,,Professional,9
15369,Zitella Hembery,Macey Broughton,Engineering,2019-04-01,,Professional,9
15370,Danielle Absolom,Igor Coates,Engineering,2019-04-29,8.0,Professional,9
15371,Hughie Yeliashev,Igor Coates,Engineering,2019-04-29,8.0,Professional,9
15372,Sher Biesinger,Igor Coates,Engineering,2019-04-29,8.0,Professional,9
15373,Pepe Bendig,Igor Coates,Engineering,2019-04-29,8.0,Professional,9
15374,Neal Ginglell,Igor Coates,Engineering,2019-04-29,8.0,Professional,9
15375,Rozamond Wilton,Igor Coates,Engineering,2019-04-29,8.0,Professional,9
15376,Glenn Coaker,Igor Coates,Engineering,2019-04-29,6.0,Professional,9
15377,Daisy Brims,Igor Coates,Engineering,2019-04-29,8.0,Professional,9
15378,Lalo Halton,Igor Coates,Engineering,2019-04-29,8.0,Professional,9
15379,Palm Jakovijevic,Igor Coates,Engineering,2019-04-29,8.0,Professional,9
15380,Yelena Kelleway,Igor Coates,Engineering,2019-04-29,1.0,Professional,9
15381,Lay Trosdall,Igor Coates,Engineering,2019-04-29,6.0,Professional,9
15382,Kayle Ferenc,Igor Coates,Engineering,2019-04-29,8.0,Professional,9
15383,Law Massen,Mohammad Velazquez,Engineering,2019-05-27,8.0,Professional,9
15384,Aldridge Du Fray,Mohammad Velazquez,Engineering,2019-05-27,8.0,Professional,9
15385,Horatio Christley,Mohammad Velazquez,Engineering,2019-05-27,,Professional,9
15386,Mellicent Desaur,Mohammad Velazquez,Engineering,2019-05-27,8.0,Professional,9
15387,Ludovico Orridge,Mohammad Velazquez,Engineering,2019-05-27,8.0,Professional,9
15388,Chantal Mailes,Mohammad Velazquez,Engineering,2019-05-27,8.0,Professional,9
15389,Fax Schankelborg,Mohammad Velazquez,Engineering,2019-05-27,2.0,Professional,9
15390,Kellie Tanguy,Mohammad Velazquez,Engineering,2019-05-27,6.0,Professional,9
15391,Yalonda Beacom,Mohammad Velazquez,Engineering,2019-05-27,8.0,Professional,9
15392,Tab Shitliff,Mohammad Velazquez,Engineering,2019-05-27,8.0,Professional,9
15393,Tobie Culcheth,Mohammad Velazquez,Engineering,2019-05-27,8.0,Professional,9
15394,Gerianne Bagge,Macey Broughton,Engineering,2019-07-15,,Professional,9
15395,William Tomlett,Macey Broughton,Engineering,2019-07-15,,Professional,9
15396,Teddie Kemet,Macey Broughton,Engineering,2019-07-15,,Professional,9
15397,Artur Domaschke,Macey Broughton,Engineering,2019-07-15,,Professional,9
15398,Terrie Mackibbon,Macey Broughton,Engineering,2019-07-15,,Professional,9
15399,Ignacius Pleasaunce,Macey Broughton,Engineering,2019-07-15,,Professional,9
15400,Liane Lorente,Macey Broughton,Engineering,2019-07-15,,Professional,9
15401,Sosanna Rawlings,Macey Broughton,Engineering,2019-07-15,,Professional,9
15402,Allistir Langrick,Macey Broughton,Engineering,2019-07-15,,Professional,9
15403,Honor Huntall,Macey Broughton,Engineering,2019-07-15,,Professional,9
15404,Natassia Pawle,Macey Broughton,Engineering,2019-07-15,,Professional,9
15405,Haywood Teager,Macey Broughton,Engineering,2019-07-15,,Professional,9
15406,Marillin Rosendall,Macey Broughton,Engineering,2019-07-15,,Professional,9
15407,Giustina Catford,Martina Meadows,Engineering,2019-07-22,,Professional,9
15408,Kore Amburgy,Martina Meadows,Engineering,2019-07-22,,Professional,9
15409,Constance Fellibrand,Martina Meadows,Engineering,2019-07-22,,Professional,9
15410,Rickard Blakes,Martina Meadows,Engineering,2019-07-22,,Professional,9
15411,Noe Fortnam,Martina Meadows,Engineering,2019-07-22,,Professional,9
15412,Cherrita Mcgilleghole,Martina Meadows,Engineering,2019-07-22,,Professional,9
15413,Charmain Diben,Martina Meadows,Engineering,2019-07-22,,Professional,9
15414,Bunny Barns,Martina Meadows,Engineering,2019-07-22,,Professional,9
15415,Brewer Calderbank,Eshal Brandt,Engineering,2019-08-12,,Professional,9
15416,Fons Ghiotto,Eshal Brandt,Engineering,2019-08-12,8.0,Professional,9
15417,Evin De Roeck,Eshal Brandt,Engineering,2019-08-12,8.0,Professional,9
15418,Maxy Bensen,Eshal Brandt,Engineering,2019-08-12,8.0,Professional,9
15419,Calida Behr,Eshal Brandt,Engineering,2019-08-12,8.0,Professional,9
15420,Dannel Longmaid,Eshal Brandt,Engineering,2019-08-12,8.0,Professional,9
15421,Sarah Magor,Eshal Brandt,Engineering,2019-08-12,2.0,Professional,9
15422,Alistair Scanes,Eshal Brandt,Engineering,2019-08-12,4.0,Professional,9
15423,Homere Stentiford,Eshal Brandt,Engineering,2019-08-12,8.0,Professional,9
15424,Alvie Bleackly,Eshal Brandt,Engineering,2019-08-12,8.0,Professional,9
15425,Brnaby Bownes,Eshal Brandt,Engineering,2019-08-12,,Professional,9
15426,Blake Nunson,Eshal Brandt,Engineering,2019-09-16,,Professional,9
15427,Deirdre Van Den Velde,Eshal Brandt,Engineering,2019-09-16,,Professional,9
15428,Brose Menghi,Eshal Brandt,Engineering,2019-09-16,,Professional,9
15429,Edithe Dimitrov,Eshal Brandt,Engineering,2019-09-16,,Professional,9
15430,Demetrius Tunstall,Eshal Brandt,Engineering,2019-09-16,,Professional,9
15431,Chucho Galfour,Eshal Brandt,Engineering,2019-09-16,,Professional,9
15432,Mozelle Grinnov,Eshal Brandt,Engineering,2019-09-16,,Professional,9
15433,Roze Yepiskopov,Eshal Brandt,Engineering,2019-09-16,,Professional,9
15434,Denise Oppy,Eshal Brandt,Engineering,2019-09-16,,Professional,9
15435,Rafi Downse,Eshal Brandt,Engineering,2019-09-16,,Professional,9
15436,Camellia Bette,Eshal Brandt,Engineering,2019-09-16,,Professional,9
15437,Care Ife,Eshal Brandt,Engineering,2019-09-16,,Professional,9
15438,Vance Fey,Macey Broughton,Engineering,2019-09-23,,Professional,9
15439,Dulcine Duffil,Macey Broughton,Engineering,2019-09-23,6.0,Professional,9
15440,Nona Coghlan,Macey Broughton,Engineering,2019-09-23,8.0,Professional,9
15441,Dorette Landall,Macey Broughton,Engineering,2019-09-23,,Professional,9
15442,Valdemar Smithen,Macey Broughton,Engineering,2019-09-23,7.0,Professional,9
15443,Norene Dericut,Macey Broughton,Engineering,2019-09-23,8.0,Professional,9
15444,Jillian Wenn,Macey Broughton,Engineering,2019-09-23,8.0,Professional,9
15445,Saraann Elcombe,Macey Broughton,Engineering,2019-09-23,,Professional,9
15446,Jenn Blitz,Mohammad Velazquez,Engineering,2019-10-28,,Professional,9
15447,Chandra Best,Mohammad Velazquez,Engineering,2019-10-28,,Professional,9
15448,Boniface Tansley,Mohammad Velazquez,Engineering,2019-10-28,,Professional,9
15449,Cristal Jeans,Mohammad Velazquez,Engineering,2019-10-28,,Professional,9
15450,Urson Sibthorp,Mohammad Velazquez,Engineering,2019-10-28,,Professional,9
15451,Vernon Bennough,Mohammad Velazquez,Engineering,2019-10-28,,Professional,9
15452,Payton Turbard,Mohammad Velazquez,Engineering,2019-10-28,,Professional,9
15453,Lilly Andreasen,Mohammad Velazquez,Engineering,2019-10-28,,Professional,9
15454,Dixie O' Flaherty,Mohammad Velazquez,Engineering,2019-10-28,,Professional,9
15455,Engelbert Palatino,Mohammad Velazquez,Engineering,2019-10-28,,Professional,9
15456,Dudley Whiles,Mohammad Velazquez,Engineering,2019-10-28,,Professional,9
15457,Tory Aireton,Macey Broughton,Engineering,2019-11-25,7.0,Professional,9
